State,negative.proportion,state_full,State.name,Region,long,lat,group,order,subregion
MS,0.03439153439153439,mississippi,Mississippi,South,-88.413116455078125,30.37249183654785,26,7447,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.4532241821289,30.37249183654785,26,7448,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.48187255859375,30.355304718017578,26,7449,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.5105209350586,30.355304718017578,26,7450,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.5448989868164,30.361034393310547,26,7451,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.56781768798828,30.395410537719727,26,7452,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.57927703857422,30.4183292388916,26,7453,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.596466064453125,30.424060821533203,26,7454,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.619384765625,30.412599563598633,26,7455,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.64802551269531,30.389680862426758,26,7456,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.7110595703125,30.37249183654785,26,7457,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.75689697265625,30.37249183654785,26,7458,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.7798080444336,30.378223419189453,26,7459,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.79700469970703,30.395410537719727,26,7460,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.79700469970703,30.4183292388916,26,7461,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.8141860961914,30.429786682128906,26,7462,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.83710479736328,30.435518264770508,26,7463,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.86002349853516,30.446979522705078,26,7464,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.87721252441406,30.458436965942383,26,7465,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.89440155029297,30.458436965942383,26,7466,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.9058609008789,30.446979522705078,26,7467,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.88294219970703,30.424060821533203,26,7468,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.88294219970703,30.412599563598633,26,7469,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.90013122558594,30.401142120361328,26,7470,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.95169830322266,30.412599563598633,26,7471,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-88.9975357055664,30.401142120361328,26,7472,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.05482482910156,30.401142120361328,26,7473,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.180877685546875,30.355304718017578,26,7474,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.2668228149414,30.3266544342041,26,7475,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.28401184082031,30.3266544342041,26,7476,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.29547882080078,30.338115692138672,26,7477,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.30120086669922,30.37249183654785,26,7478,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.31266021728516,30.378223419189453,26,7479,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.33557891845703,30.378223419189453,26,7480,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.35276794433594,30.37249183654785,26,7481,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.3584976196289,30.361034393310547,26,7482,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.3584976196289,30.34384536743164,26,7483,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.34130859375,30.3266544342041,26,7484,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.39860534667969,30.29800796508789,26,7485,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.4157943725586,30.280820846557617,26,7486,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.43871307373047,30.246440887451172,26,7487,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.44444274902344,30.223522186279297,26,7488,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.46735382080078,30.212064743041992,26,7489,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.501739501953125,30.200607299804688,26,7490,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.54756927490234,30.183414459228516,26,7491,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.57622528076172,30.200607299804688,26,7492,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.60486602783203,30.223522186279297,26,7493,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.61060333251953,30.240713119506836,26,7494,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.633514404296875,30.286548614501953,26,7495,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.63924407958984,30.29800796508789,26,7496,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.633514404296875,30.34384536743164,26,7497,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.66217041015625,30.37249183654785,26,7498,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.66790008544922,30.412599563598633,26,7499,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.679351806640625,30.429786682128906,26,7500,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.6850814819336,30.45270538330078,26,7501,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.70227813720703,30.481355667114258,26,7502,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.771026611328125,30.538650512695312,26,7503,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.78821563720703,30.555837631225586,26,7504,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.80540466308594,30.653244018554688,26,7505,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.83405303955078,30.67043113708496,26,7506,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.83405303955078,30.70480728149414,26,7507,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.82259368896484,30.739185333251953,26,7508,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.80540466308594,30.7792911529541,26,7509,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.78248596191406,30.819398880004883,26,7510,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.76529693603516,30.882423400878906,26,7511,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.725189208984375,30.9626407623291,26,7512,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.73091888427734,30.979829788208008,26,7513,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.75383758544922,31.002748489379883,26,7514,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-89.83978271484375,31.002748489379883,26,7515,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.269500732421875,31.002748489379883,26,7516,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.34971618652344,30.99701690673828,26,7517,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.56171417236328,30.99701690673828,26,7518,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.56744384765625,30.99701690673828,26,7519,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.85391998291016,30.99701690673828,26,7520,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.0601806640625,30.99701690673828,26,7521,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.18623352050781,30.99701690673828,26,7522,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.61022186279297,30.99701690673828,26,7523,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.627410888671875,31.008474349975586,26,7524,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.6216812133789,31.019935607910156,26,7525,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.57011413574219,31.065773010253906,26,7526,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.5873031616211,31.094419479370117,26,7527,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.61022186279297,31.128795623779297,26,7528,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.61595153808594,31.145986557006836,26,7529,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.61022186279297,31.174633026123047,26,7530,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.6044921875,31.20328140258789,26,7531,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.627410888671875,31.243389129638672,26,7532,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.63314056396484,31.266307830810547,26,7533,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.61022186279297,31.266307830810547,26,7534,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.56438446044922,31.266307830810547,26,7535,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.5300064086914,31.28349494934082,26,7536,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.52427673339844,31.335060119628906,26,7537,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.55865478515625,31.36944007873535,26,7538,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.55865478515625,31.398086547851562,26,7539,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.54719543457031,31.421005249023438,26,7540,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.50708770751953,31.40381622314453,26,7541,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.47271728515625,31.398086547851562,26,7542,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.46697998046875,31.426734924316406,26,7543,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.489898681640625,31.44965362548828,26,7544,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.5128173828125,31.48402976989746,26,7545,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.50135803222656,31.535598754882812,26,7546,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.43260955810547,31.558517456054688,26,7547,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.41541290283203,31.569974899291992,26,7548,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.41541290283203,31.587162017822266,26,7549,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.43260955810547,31.604351043701172,26,7550,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.489898681640625,31.604351043701172,26,7551,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.50135803222656,31.615812301635742,26,7552,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.489898681640625,31.632999420166016,26,7553,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.47271728515625,31.64445686340332,26,7554,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.40968322753906,31.632999420166016,26,7555,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.398223876953125,31.661649703979492,26,7556,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.4039535522461,31.696025848388672,26,7557,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.38677215576172,31.724672317504883,26,7558,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.36384582519531,31.747591018676758,26,7559,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.31800842285156,31.747591018676758,26,7560,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.266448974609375,31.759050369262695,26,7561,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.28363037109375,31.7762393951416,26,7562,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.3294677734375,31.787696838378906,26,7563,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.3523941040039,31.799158096313477,26,7564,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.34666442871094,31.839265823364258,26,7565,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.3294677734375,31.844995498657227,26,7566,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.30655670166016,31.85645294189453,26,7567,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.27217864990234,31.844995498657227,26,7568,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.2263412475586,31.844995498657227,26,7569,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.23207092285156,31.862184524536133,26,7570,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.23779296875,31.879371643066406,26,7571,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.23207092285156,31.896560668945312,26,7572,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.20915222167969,31.919479370117188,26,7573,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.18623352050781,31.942398071289062,26,7574,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.15758514404297,31.988235473632812,26,7575,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.11174774169922,32.00542449951172,26,7576,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.09455871582031,32.01688003540039,26,7577,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.11174774169922,32.045528411865234,26,7578,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.128936767578125,32.06271743774414,26,7579,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.128936767578125,32.074180603027344,26,7580,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.11174774169922,32.074180603027344,26,7581,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.06591796875,32.074180603027344,26,7582,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.0429916381836,32.085636138916016,26,7583,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.02008056640625,32.10855484008789,26,7584,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.00288391113281,32.131473541259766,26,7585,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.9742431640625,32.14866256713867,26,7586,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.95704650878906,32.17158126831055,26,7587,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.98570251464844,32.18877029418945,26,7588,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.01434326171875,32.19449996948242,26,7589,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.02581024169922,32.16585159301758,26,7590,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.10028839111328,32.1257438659668,26,7591,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.12320709228516,32.131473541259766,26,7592,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.1690444946289,32.14866256713867,26,7593,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.174774169921875,32.16585159301758,26,7594,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.1690444946289,32.21168899536133,26,7595,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.14039611816406,32.2174186706543,26,7596,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.11747741699219,32.2174186706543,26,7597,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.10028839111328,32.2174186706543,26,7598,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.98570251464844,32.22314453125,26,7599,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.96277618408203,32.22887420654297,26,7600,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.9513168334961,32.27471160888672,26,7601,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.92840576171875,32.30335998535156,26,7602,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.91120910644531,32.332008361816406,26,7603,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.92266845703125,32.343467712402344,26,7604,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.9742431640625,32.35492706298828,26,7605,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.02008056640625,32.38357162475586,26,7606,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.02581024169922,32.446598052978516,26,7607,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.037261962890625,32.45806121826172,26,7608,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.07164001464844,32.46379089355469,26,7609,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.10028839111328,32.47524642944336,26,7610,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.11747741699219,32.50389862060547,26,7611,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.11747741699219,32.526817321777344,26,7612,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.09455871582031,32.53254318237305,26,7613,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.02581024169922,32.480979919433594,26,7614,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.00861358642578,32.492435455322266,26,7615,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.00288391113281,32.50962448120117,26,7616,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.037261962890625,32.538272857666016,26,7617,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.06591796875,32.56119155883789,26,7618,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.0601806640625,32.57265090942383,26,7619,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.02581024169922,32.5955696105957,26,7620,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.02008056640625,32.61848831176758,26,7621,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.02581024169922,32.629947662353516,26,7622,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.05445098876953,32.63567352294922,26,7623,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.10028839111328,32.62421798706055,26,7624,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.128936767578125,32.60702896118164,26,7625,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.14612579345703,32.612754821777344,26,7626,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.14612579345703,32.6700553894043,26,7627,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.1346664428711,32.6872444152832,26,7628,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.09455871582031,32.704429626464844,26,7629,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.07164001464844,32.71016311645508,26,7630,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.07164001464844,32.738807678222656,26,7631,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.07164001464844,32.750267028808594,26,7632,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.11747741699219,32.750267028808594,26,7633,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.14612579345703,32.7674560546875,26,7634,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.15758514404297,32.796104431152344,26,7635,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.15185546875,32.82475280761719,26,7636,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.10601806640625,32.887779235839844,26,7637,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.08882904052734,32.92215347290039,26,7638,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.0773696899414,32.9393424987793,26,7639,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.11174774169922,32.95653533935547,26,7640,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.128936767578125,32.945072174072266,26,7641,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.14612579345703,32.91642761230469,26,7642,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.18050384521484,32.899234771728516,26,7643,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.20342254638672,32.91069793701172,26,7644,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.21488189697266,32.92788314819336,26,7645,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.20915222167969,32.979454040527344,26,7646,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.19195556640625,32.996639251708984,26,7647,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.18623352050781,33.00236892700195,26,7648,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.14612579345703,33.04247283935547,26,7649,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.1346664428711,33.05966567993164,26,7650,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.14039611816406,33.07685470581055,26,7651,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.18623352050781,33.11696243286133,26,7652,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.18050384521484,33.13414764404297,26,7653,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.1690444946289,33.145606994628906,26,7654,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.128936767578125,33.145606994628906,26,7655,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.08882904052734,33.16852569580078,26,7656,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.0773696899414,33.191444396972656,26,7657,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.07164001464844,33.21436309814453,26,7658,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.0601806640625,33.23155212402344,26,7659,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.0429916381836,33.25447082519531,26,7660,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.04872131347656,33.27738952636719,26,7661,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.05445098876953,33.28884506225586,26,7662,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.07164001464844,33.283119201660156,26,7663,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.08882904052734,33.27738952636719,26,7664,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.10028839111328,33.25447082519531,26,7665,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.11174774169922,33.248741149902344,26,7666,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.12320709228516,33.25447082519531,26,7667,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.15758514404297,33.32322692871094,26,7668,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.1690444946289,33.340415954589844,26,7669,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.16331481933594,33.357601165771484,26,7670,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.128936767578125,33.37479019165039,26,7671,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.09455871582031,33.397708892822266,26,7672,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.07164001464844,33.42635726928711,26,7673,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.0773696899414,33.443546295166016,26,7674,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.09455871582031,33.443546295166016,26,7675,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.11174774169922,33.43781661987305,26,7676,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.14039611816406,33.403438568115234,26,7677,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.16331481933594,33.3919792175293,26,7678,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.18050384521484,33.3919792175293,26,7679,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.18623352050781,33.403438568115234,26,7680,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.18623352050781,33.42635726928711,26,7681,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.16331481933594,33.45500564575195,26,7682,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.1346664428711,33.47219467163086,26,7683,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.1346664428711,33.489383697509766,26,7684,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.14612579345703,33.5008430480957,26,7685,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.1690444946289,33.49510955810547,26,7686,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.18623352050781,33.47792434692383,26,7687,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.20915222167969,33.45500564575195,26,7688,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.2263412475586,33.45500564575195,26,7689,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.23207092285156,33.47219467163086,26,7690,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.2263412475586,33.49510955810547,26,7691,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.20915222167969,33.518028259277344,26,7692,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.21488189697266,33.52949142456055,26,7693,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.23207092285156,33.54668045043945,26,7694,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.23779296875,33.5753288269043,26,7695,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.21488189697266,33.5925178527832,26,7696,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.1690444946289,33.603973388671875,26,7697,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.16331481933594,33.62116241455078,26,7698,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.174774169921875,33.63835525512695,26,7699,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.20342254638672,33.6727294921875,26,7700,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.20915222167969,33.689918518066406,26,7701,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.220611572265625,33.71283721923828,26,7702,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.20342254638672,33.73002624511719,26,7703,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.18623352050781,33.72429656982422,26,7704,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.14039611816406,33.689918518066406,26,7705,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.11174774169922,33.68418884277344,26,7706,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.0773696899414,33.689918518066406,26,7707,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.06591796875,33.695648193359375,26,7708,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.0773696899414,33.72429656982422,26,7709,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.1346664428711,33.735755920410156,26,7710,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.14039611816406,33.741485595703125,26,7711,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.1346664428711,33.77013397216797,26,7712,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.09455871582031,33.793052673339844,26,7713,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.06591796875,33.810237884521484,26,7714,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.05445098876953,33.83888626098633,26,7715,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.06591796875,33.88472366333008,26,7716,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.0601806640625,33.90764236450195,26,7717,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.04872131347656,33.92483139038086,26,7718,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.05445098876953,33.95920944213867,26,7719,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.07164001464844,33.98212814331055,26,7720,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.07164001464844,34.010772705078125,26,7721,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.0601806640625,34.016502380371094,26,7722,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.0429916381836,34.016502380371094,26,7723,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-91.00861358642578,33.98212814331055,26,7724,NA
MS,0.03439153439153439,mississippi,Mississippi,South,-90.98570251464844,33.98212814331055,26,7725,NA
